property_id,deal_type,user_type,district,type_name,size_sqm,status,rooms,floor,year_built,renovation_status,estimated_saleprice,estimated_rentprice
1724,Rent,Agent,Erebuni,House,81.8,Available,1,1,1989,Partially Renovated,148865.84,595.46
1728,Rent,Owner,Kanaker-Zeytun,House,150.5,Available,4,9,2012,Not Renovated,187396.52,749.59
1729,Sale,Owner,Kanaker-Zeytun,House,172.4,Available,6,12,1996,Newly Renovated,355377.04,1421.51
1733,Rent,Agent,Nork-Marash,House,190.5,Available,3,9,2004,Newly Renovated,277401.93,1109.61
1737,Sale,Owner,Nor Nork,House,66.3,Available,6,3,2015,Partially Renovated,130773.13,523.09
1739,Sale,Owner,Nor Nork,House,128.8,Available,3,2,1965,Newly Renovated,188212.32,752.85
1744,Sale,Agent,Nor Nork,House,61.2,Available,1,2,2017,Newly Renovated,148650.32,594.6
1745,Sale,Agent,Nor Nork,House,136.7,Available,4,3,1970,Partially Renovated,274569.34,1098.28
1747,Rent,Agent,Kanaker-Zeytun,House,80.9,Available,3,9,2023,Partially Renovated,193143.48,772.57
1748,Rent,Buyer,Avan,House,154.3,Available,6,10,2015,Newly Renovated,302649.38,1210.6
1749,Sale,Owner,Erebuni,House,33.5,Available,4,5,1993,Partially Renovated,74288.42,297.15
1751,Sale,Agent,Davtashen,House,42.0,Available,5,9,2012,Newly Renovated,67508.85,270.04
1752,Rent,Buyer,Davtashen,House,158.4,Available,2,1,2020,Newly Renovated,464729.24,1858.92
1754,Rent,Buyer,Erebuni,House,28.5,Available,1,11,1990,Newly Renovated,47968.99,191.88
1760,Sale,Agent,Nor Nork,House,189.0,Available,5,8,1998,Partially Renovated,361259.01,1445.04
1761,Rent,Owner,Nork-Marash,House,126.8,Available,1,6,1998,Not Renovated,133594.04,534.38
1767,Sale,Owner,Arabkir,House,108.9,Available,3,5,2016,Newly Renovated,171326.84,685.31
1771,Rent,Owner,Kentron,House,173.0,Available,1,8,1971,Newly Renovated,255225.83,1020.9
1772,Sale,Agent,Avan,House,145.0,Available,3,1,1991,Not Renovated,242006.1,968.02
1774,Rent,Agent,Davtashen,House,184.4,Available,2,7,1987,Not Renovated,326728.68,1306.91
1775,Sale,Owner,Ajapnyak,House,87.1,Available,5,2,1999,Newly Renovated,214326.27,857.31
1776,Rent,Owner,Avan,House,40.7,Available,2,11,2012,Partially Renovated,58657.33,234.63
1780,Rent,Agent,Nor Nork,House,165.3,Available,6,9,2008,Newly Renovated,484599.58,1938.4
1781,Sale,Agent,Kentron,House,152.6,Available,1,4,1990,Not Renovated,295869.04,1183.48
1782,Sale,Agent,Nork-Marash,House,141.9,Available,1,4,2014,Not Renovated,254847.63,1019.39
1788,Sale,Buyer,Nor Nork,House,102.1,Available,4,2,1974,Not Renovated,200551.58,802.21
1789,Rent,Owner,Shengavit,House,68.2,Available,4,9,1980,Newly Renovated,164823.72,659.29
1790,Rent,Owner,Nor Nork,House,129.8,Available,4,6,2002,Newly Renovated,381798.79,1527.2
1791,Sale,Buyer,Nor Nork,House,92.2,Available,2,11,1967,Newly Renovated,169995.97,679.98
1793,Sale,Buyer,Avan,House,80.4,Available,3,5,1971,Partially Renovated,130737.13,522.95
1796,Rent,Owner,Nor Nork,House,131.7,Available,4,8,1995,Partially Renovated,185703.39,742.81
1800,Sale,Buyer,Erebuni,House,150.0,Available,6,9,1977,Newly Renovated,343375.71,1373.5
1801,Sale,Owner,Kanaker-Zeytun,House,114.3,Available,3,9,2022,Not Renovated,137980.49,551.92
1802,Sale,Buyer,Avan,House,81.3,Available,2,8,2020,Not Renovated,101974.05,407.9
1804,Rent,Owner,Shengavit,House,158.4,Available,4,12,1994,Partially Renovated,318824.03,1275.3
1806,Sale,Buyer,Kentron,House,48.5,Available,5,9,1983,Newly Renovated,104866.81,419.47
1807,Rent,Buyer,Avan,House,35.2,Available,3,11,2002,Newly Renovated,54346.95,217.39
1808,Sale,Owner,Avan,House,159.3,Available,5,4,1973,Partially Renovated,358831.77,1435.33
1809,Rent,Agent,Davtashen,House,110.6,Available,1,9,1996,Newly Renovated,270235.5,1080.94
1811,Sale,Buyer,Ajapnyak,House,165.3,Available,4,11,1965,Newly Renovated,361107.03,1444.43
1812,Sale,Owner,Nor Nork,House,28.8,Available,1,3,1973,Partially Renovated,37203.5,148.81
1813,Sale,Owner,Shengavit,House,51.0,Available,3,8,2021,Newly Renovated,140716.33,562.87
1816,Sale,Buyer,Ajapnyak,House,109.0,Available,4,1,1982,Not Renovated,179419.93,717.68
1819,Sale,Buyer,Erebuni,House,179.2,Available,4,10,1994,Newly Renovated,584632.85,2338.53
1822,Rent,Owner,Shengavit,House,169.7,Available,5,6,1988,Partially Renovated,362632.41,1450.53
1824,Sale,Buyer,Kentron,House,67.8,Available,5,7,1983,Partially Renovated,121978.59,487.91
1825,Sale,Agent,Arabkir,House,148.8,Available,5,10,1988,Not Renovated,256936.83,1027.75
1827,Sale,Buyer,Arabkir,House,190.6,Available,3,6,2000,Newly Renovated,409223.37,1636.89
1830,Rent,Agent,Kanaker-Zeytun,House,95.4,Available,5,2,2009,Partially Renovated,239802.37,959.21
1831,Sale,Agent,Avan,House,27.8,Available,5,8,1988,Not Renovated,31673.11,126.69
1834,Sale,Agent,Nor Nork,House,115.6,Available,4,2,1988,Newly Renovated,270633.26,1082.53
1835,Rent,Buyer,Ajapnyak,House,144.3,Available,1,8,1993,Partially Renovated,286578.11,1146.31
1846,Sale,Agent,Shengavit,House,44.9,Available,3,6,1967,Newly Renovated,94065.28,376.26
1849,Rent,Agent,Nor Nork,House,68.4,Available,4,1,2010,Partially Renovated,118215.53,472.86
1850,Rent,Buyer,Arabkir,House,136.8,Available,3,8,2003,Newly Renovated,197581.46,790.33
1859,Sale,Owner,Kanaker-Zeytun,House,64.9,Available,3,4,2004,Partially Renovated,111067.07,444.27
1860,Sale,Buyer,Ajapnyak,House,54.2,Available,5,8,1971,Not Renovated,78638.5,314.55
1862,Rent,Buyer,Erebuni,House,120.5,Available,1,8,1969,Partially Renovated,225848.33,903.39
1866,Sale,Agent,Shengavit,House,140.5,Available,1,7,2012,Newly Renovated,284239.02,1136.96
1868,Sale,Owner,Malatia-Sebastia,House,160.2,Available,2,2,2003,Newly Renovated,393733.44,1574.93
1870,Rent,Owner,Avan,House,163.1,Available,6,7,1990,Partially Renovated,256112.5,1024.45
1871,Rent,Agent,Erebuni,House,83.2,Available,3,7,1985,Newly Renovated,196136.07,784.54
1874,Sale,Buyer,Avan,House,174.7,Available,4,11,2011,Not Renovated,332427.78,1329.71
1878,Rent,Buyer,Nor Nork,House,147.8,Available,5,10,2016,Partially Renovated,246354.38,985.42
1879,Rent,Owner,Avan,House,71.3,Available,5,1,2004,Partially Renovated,101057.36,404.23
1880,Sale,Owner,Erebuni,House,80.4,Available,3,1,1971,Not Renovated,120001.0,480.0
1881,Rent,Owner,Erebuni,House,186.1,Available,2,7,2011,Partially Renovated,367654.0,1470.62
1882,Rent,Owner,Avan,House,155.2,Available,6,4,1995,Partially Renovated,248312.96,993.25
1885,Sale,Owner,Nor Nork,House,64.1,Available,4,3,2023,Newly Renovated,190818.11,763.27
1887,Sale,Buyer,Arabkir,House,158.2,Available,5,8,1982,Partially Renovated,223643.48,894.57
1888,Sale,Agent,Kanaker-Zeytun,House,28.6,Available,3,9,1988,Not Renovated,55396.49,221.59
1889,Rent,Owner,Davtashen,House,30.4,Available,1,6,1992,Newly Renovated,66910.57,267.64
1890,Sale,Owner,Nor Nork,House,150.9,Available,6,1,1974,Newly Renovated,366547.04,1466.19
1893,Rent,Buyer,Davtashen,House,142.5,Available,4,6,1999,Not Renovated,253667.03,1014.67
1894,Sale,Owner,Nor Nork,House,145.4,Available,2,7,2023,Partially Renovated,230162.34,920.65
1895,Rent,Owner,Davtashen,House,123.7,Available,2,5,1995,Newly Renovated,279988.47,1119.95
1899,Sale,Buyer,Arabkir,House,32.7,Available,4,11,1988,Partially Renovated,44448.48,177.79
1900,Sale,Agent,Kanaker-Zeytun,House,199.3,Available,1,6,2007,Not Renovated,362284.94,1449.14
1902,Rent,Owner,Erebuni,House,167.0,Available,1,5,2018,Partially Renovated,348696.41,1394.79
1903,Rent,Buyer,Avan,House,124.9,Available,5,12,2021,Not Renovated,228702.04,914.81
1911,Rent,Agent,Ajapnyak,House,185.5,Available,4,9,1966,Not Renovated,392177.46,1568.71
1917,Rent,Buyer,Nor Nork,House,70.8,Available,5,8,1972,Not Renovated,120003.46,480.01
1919,Rent,Buyer,Erebuni,House,123.1,Available,4,11,1995,Newly Renovated,324318.06,1297.27
1920,Rent,Buyer,Kanaker-Zeytun,House,140.5,Available,1,7,2001,Not Renovated,130234.11,520.94
1922,Rent,Buyer,Avan,House,113.1,Available,6,2,1999,Newly Renovated,287687.51,1150.75
1923,Sale,Owner,Arabkir,House,37.3,Available,6,1,1986,Partially Renovated,59901.76,239.61
1925,Rent,Agent,Davtashen,House,116.5,Available,3,7,1975,Partially Renovated,187822.91,751.29
1926,Rent,Owner,Erebuni,House,178.0,Available,5,5,1987,Partially Renovated,219936.59,879.75
1929,Rent,Buyer,Erebuni,House,81.6,Available,1,12,1997,Not Renovated,94546.67,378.19
1930,Sale,Agent,Kanaker-Zeytun,House,110.7,Available,3,5,2002,Not Renovated,246117.55,984.47
1932,Rent,Agent,Avan,House,87.9,Available,6,5,1967,Newly Renovated,249186.97,996.75
1933,Sale,Buyer,Davtashen,House,107.1,Available,5,4,2004,Not Renovated,195946.32,783.79
1934,Sale,Agent,Avan,House,67.5,Available,6,4,2010,Newly Renovated,191558.23,766.23
1936,Sale,Buyer,Nor Nork,House,174.4,Available,1,3,2012,Partially Renovated,200578.91,802.32
1938,Rent,Agent,Avan,House,25.9,Available,5,9,1965,Newly Renovated,46035.58,184.14
1939,Sale,Owner,Ajapnyak,House,94.3,Available,3,2,1992,Partially Renovated,234204.08,936.82
1942,Rent,Buyer,Nor Nork,House,178.8,Available,3,10,2016,Partially Renovated,520174.71,2080.7
1943,Rent,Agent,Nor Nork,House,157.5,Available,5,10,2005,Newly Renovated,462172.68,1848.69
1945,Rent,Buyer,Davtashen,House,135.4,Available,3,1,2007,Newly Renovated,354750.65,1419.0
1952,Rent,Owner,Kanaker-Zeytun,House,66.2,Available,2,1,2007,Newly Renovated,126285.56,505.14
1953,Sale,Agent,Davtashen,House,61.2,Available,6,10,1970,Newly Renovated,118695.0,474.78
1955,Rent,Buyer,Avan,House,128.8,Available,6,8,1971,Not Renovated,174680.05,698.72
1956,Rent,Agent,Ajapnyak,House,170.1,Available,3,8,1989,Not Renovated,273719.11,1094.88
1961,Sale,Owner,Erebuni,House,100.0,Available,6,8,1992,Partially Renovated,164742.57,658.97
1964,Rent,Owner,Nor Nork,House,52.7,Available,6,7,1994,Not Renovated,70709.94,282.84
1965,Sale,Agent,Erebuni,House,98.0,Available,6,8,1981,Newly Renovated,210158.21,840.63
1966,Sale,Agent,Ajapnyak,House,83.6,Available,1,4,1982,Not Renovated,141011.11,564.04
1969,Sale,Owner,Arabkir,House,80.1,Available,1,2,2015,Not Renovated,113109.4,452.44
1973,Sale,Owner,Ajapnyak,House,152.9,Available,3,11,1966,Newly Renovated,279063.97,1116.26
1978,Rent,Agent,Davtashen,House,44.6,Available,1,3,1985,Not Renovated,53724.37,214.9
1982,Rent,Owner,Nor Nork,House,172.5,Available,4,6,1985,Newly Renovated,267058.72,1068.23
1984,Rent,Owner,Nork-Marash,House,194.9,Available,3,12,2014,Not Renovated,471287.93,1885.15
1985,Sale,Agent,Shengavit,House,113.8,Available,2,7,1998,Newly Renovated,239170.04,956.68
1986,Rent,Buyer,Davtashen,House,113.1,Available,3,7,1965,Newly Renovated,250293.13,1001.17
1989,Rent,Buyer,Shengavit,House,177.9,Available,6,11,1967,Partially Renovated,407745.78,1630.98
1991,Rent,Agent,Ajapnyak,House,149.0,Available,6,9,1974,Not Renovated,305299.91,1221.2
1992,Sale,Owner,Kanaker-Zeytun,House,181.3,Available,3,5,1982,Not Renovated,255246.12,1020.98
1994,Rent,Owner,Kanaker-Zeytun,House,179.3,Available,5,5,1994,Newly Renovated,349723.29,1398.89
1995,Rent,Buyer,Avan,House,191.0,Available,1,11,2023,Partially Renovated,421113.11,1684.45
1997,Sale,Agent,Shengavit,House,77.6,Available,5,10,1981,Partially Renovated,183922.64,735.69
2002,Sale,Owner,Kanaker-Zeytun,House,122.4,Available,2,2,1990,Newly Renovated,407243.81,1628.98
2003,Sale,Agent,Davtashen,House,41.3,Available,1,5,2012,Partially Renovated,59691.71,238.77
2005,Rent,Owner,Erebuni,House,136.6,Available,6,4,1979,Not Renovated,170623.75,682.5
2010,Rent,Owner,Erebuni,House,54.4,Available,5,2,2001,Newly Renovated,146920.59,587.68
2011,Sale,Agent,Avan,House,118.7,Available,2,10,1975,Newly Renovated,141178.83,564.72
2012,Sale,Owner,Avan,House,134.4,Available,1,4,1975,Not Renovated,216113.85,864.46
2015,Rent,Buyer,Erebuni,House,55.4,Available,1,1,2017,Not Renovated,101395.72,405.58
2016,Rent,Agent,Erebuni,House,170.7,Available,5,12,1980,Partially Renovated,212806.93,851.23
2018,Sale,Owner,Kentron,House,102.0,Available,2,1,2009,Partially Renovated,153612.6,614.45
2022,Rent,Owner,Shengavit,House,27.0,Available,3,5,1980,Partially Renovated,32702.09,130.81
2025,Sale,Agent,Erebuni,House,152.7,Available,6,1,1979,Partially Renovated,242172.49,968.69
2029,Rent,Owner,Davtashen,House,188.0,Available,2,10,2008,Not Renovated,210659.03,842.64
2031,Rent,Buyer,Nor Nork,House,154.1,Available,6,10,1997,Not Renovated,283893.05,1135.57
2033,Sale,Owner,Ajapnyak,House,32.7,Available,6,8,2010,Not Renovated,66960.46,267.84
2034,Rent,Agent,Kanaker-Zeytun,House,80.3,Available,6,5,1966,Newly Renovated,150780.73,603.12
2035,Sale,Buyer,Davtashen,House,73.7,Available,4,11,1978,Not Renovated,112168.03,448.67
2037,Sale,Owner,Nor Nork,House,100.3,Available,4,2,1999,Not Renovated,161857.08,647.43
2038,Sale,Buyer,Avan,House,97.7,Available,2,9,1992,Not Renovated,214149.85,856.6
2039,Rent,Owner,Arabkir,House,128.2,Available,4,12,1988,Not Renovated,296764.87,1187.06
2040,Sale,Agent,Ajapnyak,House,148.6,Available,4,9,1975,Partially Renovated,304066.13,1216.26
2042,Rent,Owner,Nor Nork,House,41.2,Available,5,5,2015,Partially Renovated,80446.07,321.78
2043,Sale,Agent,Erebuni,House,78.7,Available,2,6,1970,Partially Renovated,181912.15,727.65
2046,Sale,Buyer,Kanaker-Zeytun,House,169.8,Available,5,9,1969,Not Renovated,375494.73,1501.98
2047,Sale,Owner,Nor Nork,House,139.3,Available,1,6,1991,Partially Renovated,170516.95,682.07
2051,Sale,Buyer,Nor Nork,House,156.3,Available,1,9,2016,Newly Renovated,324057.12,1296.23
2052,Rent,Owner,Kentron,House,139.4,Available,1,12,1991,Newly Renovated,347068.66,1388.27
2054,Sale,Owner,Nor Nork,House,87.6,Available,6,12,1970,Not Renovated,143595.04,574.38
2056,Sale,Buyer,Avan,House,185.0,Available,1,7,2000,Not Renovated,257909.74,1031.64
2058,Rent,Agent,Arabkir,House,46.5,Available,3,7,1984,Newly Renovated,108849.18,435.4
2059,Sale,Agent,Kanaker-Zeytun,House,91.7,Available,6,11,2013,Not Renovated,196083.98,784.34
2060,Sale,Agent,Davtashen,House,112.2,Available,1,6,1974,Partially Renovated,197063.74,788.25
2065,Rent,Owner,Erebuni,House,121.7,Available,1,1,2007,Newly Renovated,289682.66,1158.73
2066,Sale,Agent,Malatia-Sebastia,House,161.3,Available,3,8,2020,Newly Renovated,514204.91,2056.82
2067,Sale,Owner,Nor Nork,House,64.7,Available,4,1,2021,Newly Renovated,151707.78,606.83
2074,Sale,Agent,Erebuni,House,86.1,Available,2,2,2014,Partially Renovated,111846.37,447.39
2076,Sale,Owner,Nubarashen,House,56.7,Available,5,8,1969,Partially Renovated,83992.98,335.97
2077,Sale,Owner,Avan,House,166.0,Available,2,10,1981,Partially Renovated,209127.49,836.51
2079,Rent,Agent,Kanaker-Zeytun,House,177.1,Available,3,1,2008,Partially Renovated,321900.04,1287.6
2083,Rent,Owner,Davtashen,House,148.8,Available,2,9,1973,Newly Renovated,329052.17,1316.21
2086,Rent,Agent,Ajapnyak,House,98.7,Available,1,5,2008,Partially Renovated,138037.39,552.15
2087,Rent,Owner,Erebuni,House,131.2,Available,3,7,1971,Not Renovated,228354.32,913.42
2090,Rent,Owner,Avan,House,198.4,Available,6,9,1968,Not Renovated,360134.34,1440.54
2092,Rent,Agent,Nor Nork,House,53.8,Available,2,7,1987,Not Renovated,58283.48,233.13
2093,Rent,Agent,Davtashen,House,56.8,Available,4,12,2021,Not Renovated,109399.41,437.6
2094,Rent,Buyer,Kanaker-Zeytun,House,82.9,Available,1,12,2006,Newly Renovated,142118.6,568.47
2098,Rent,Buyer,Nubarashen,House,138.6,Available,6,8,1988,Newly Renovated,278469.93,1113.88
2105,Sale,Owner,Erebuni,House,180.0,Available,5,4,1999,Not Renovated,236559.21,946.24
2107,Rent,Agent,Erebuni,House,147.4,Available,1,7,2015,Not Renovated,169735.2,678.94
2109,Sale,Agent,Malatia-Sebastia,House,34.7,Available,1,11,1994,Partially Renovated,56546.05,226.18
2112,Rent,Agent,Nor Nork,House,160.7,Available,4,3,1968,Not Renovated,208736.18,834.94
2116,Rent,Agent,Malatia-Sebastia,House,124.3,Available,2,3,2014,Partially Renovated,271617.01,1086.47
2117,Rent,Owner,Ajapnyak,House,34.1,Available,3,7,1997,Partially Renovated,78456.34,313.83
2118,Sale,Buyer,Erebuni,House,48.8,Available,1,10,1966,Newly Renovated,94213.54,376.85
2122,Rent,Buyer,Davtashen,House,190.7,Available,4,1,1978,Not Renovated,189592.97,758.37
2123,Rent,Agent,Arabkir,House,96.8,Available,2,9,2019,Partially Renovated,128201.11,512.8
2127,Rent,Owner,Shengavit,House,155.1,Available,1,2,1978,Newly Renovated,221057.54,884.23
2128,Rent,Owner,Davtashen,House,133.2,Available,3,7,1972,Newly Renovated,230493.42,921.97
2129,Rent,Agent,Davtashen,House,171.6,Available,3,7,2001,Newly Renovated,455103.82,1820.42
2134,Sale,Buyer,Arabkir,House,164.0,Available,4,5,1966,Partially Renovated,320382.52,1281.53
2135,Rent,Owner,Nor Nork,House,173.8,Available,5,5,1967,Partially Renovated,275804.02,1103.22
2138,Sale,Owner,Nubarashen,House,141.4,Available,1,10,1986,Newly Renovated,195401.04,781.6
2140,Sale,Agent,Nor Nork,House,177.9,Available,2,3,2015,Partially Renovated,230948.69,923.79
2141,Rent,Buyer,Arabkir,House,170.3,Available,1,12,1965,Not Renovated,246982.8,987.93
2142,Rent,Owner,Erebuni,House,133.8,Available,4,4,2015,Newly Renovated,398977.52,1595.91
2146,Rent,Agent,Malatia-Sebastia,House,164.3,Available,5,10,2004,Newly Renovated,431146.52,1724.59
2150,Sale,Buyer,Kanaker-Zeytun,House,169.1,Available,5,9,2019,Partially Renovated,306176.74,1224.71
2151,Rent,Agent,Erebuni,House,72.2,Available,1,5,2009,Not Renovated,89446.37,357.79
2156,Rent,Agent,Ajapnyak,House,48.9,Available,4,11,2009,Newly Renovated,102584.56,410.34
2157,Sale,Owner,Malatia-Sebastia,House,98.3,Available,5,11,1971,Not Renovated,223505.06,894.02
2159,Rent,Owner,Kanaker-Zeytun,House,60.9,Available,1,11,1996,Partially Renovated,89097.62,356.39
2160,Rent,Owner,Kanaker-Zeytun,House,52.2,Available,1,7,1991,Not Renovated,102676.11,410.7
2162,Rent,Owner,Erebuni,House,164.6,Available,2,1,1976,Partially Renovated,345470.6,1381.88
2164,Rent,Owner,Avan,House,174.1,Available,5,7,1999,Newly Renovated,481948.08,1927.79
2165,Rent,Owner,Erebuni,House,52.2,Available,6,4,1978,Not Renovated,70978.56,283.91
2166,Rent,Owner,Shengavit,House,149.3,Available,4,4,1965,Partially Renovated,290813.8,1163.26
2169,Rent,Owner,Nor Nork,House,69.4,Available,4,5,2000,Not Renovated,156403.31,625.61
2170,Rent,Owner,Kanaker-Zeytun,House,75.1,Available,1,5,1971,Not Renovated,79207.78,316.83
2171,Sale,Buyer,Erebuni,House,85.9,Available,4,12,2009,Partially Renovated,216571.91,866.29
2172,Rent,Agent,Nor Nork,House,185.5,Available,5,2,1969,Not Renovated,314288.59,1257.15
2173,Rent,Owner,Kanaker-Zeytun,House,191.5,Available,2,2,1982,Not Renovated,376074.75,1504.3
2175,Rent,Agent,Nor Nork,House,96.2,Available,3,5,1975,Newly Renovated,182189.91,728.76
2177,Sale,Buyer,Avan,House,152.2,Available,2,3,1968,Partially Renovated,213300.87,853.2
2179,Sale,Agent,Kentron,House,112.7,Available,5,9,2021,Not Renovated,144666.74,578.67
2182,Rent,Buyer,Arabkir,House,124.9,Available,5,3,2011,Not Renovated,239815.35,959.26
2183,Sale,Agent,Shengavit,House,97.3,Available,1,5,1993,Not Renovated,175862.94,703.45
2185,Sale,Owner,Kanaker-Zeytun,House,43.2,Available,1,7,1985,Not Renovated,53054.69,212.22
2186,Sale,Owner,Kanaker-Zeytun,House,131.5,Available,6,7,2004,Not Renovated,194048.7,776.19
2190,Rent,Owner,Davtashen,House,190.0,Available,5,5,1975,Newly Renovated,340518.23,1362.07
2191,Sale,Buyer,Avan,House,78.2,Available,4,9,1975,Not Renovated,163100.15,652.4
2195,Rent,Buyer,Ajapnyak,House,72.8,Available,5,5,1998,Newly Renovated,159089.28,636.36
2196,Rent,Agent,Shengavit,House,37.0,Available,3,6,2002,Partially Renovated,94028.62,376.11
2197,Rent,Agent,Kanaker-Zeytun,House,148.1,Available,4,8,1992,Newly Renovated,249440.26,997.76
2198,Rent,Owner,Nor Nork,House,58.5,Available,5,3,2004,Not Renovated,122879.16,491.52
2200,Rent,Owner,Erebuni,House,109.1,Available,1,3,1966,Newly Renovated,210960.28,843.84
2204,Rent,Buyer,Malatia-Sebastia,House,66.8,Available,2,11,2010,Not Renovated,140021.93,560.09
2205,Sale,Buyer,Avan,House,192.6,Available,3,10,1971,Newly Renovated,412681.52,1650.73
2208,Sale,Agent,Erebuni,House,64.0,Available,4,7,2022,Not Renovated,81854.61,327.42
2209,Sale,Buyer,Kanaker-Zeytun,House,109.0,Available,5,6,2005,Newly Renovated,215341.07,861.36
2210,Rent,Owner,Kanaker-Zeytun,House,91.5,Available,2,12,1967,Not Renovated,185111.67,740.45
2214,Sale,Owner,Arabkir,House,51.2,Available,3,10,1979,Partially Renovated,105493.64,421.97
2215,Sale,Owner,Nor Nork,House,167.8,Available,5,1,2012,Partially Renovated,310128.57,1240.51
2218,Sale,Buyer,Davtashen,House,50.0,Available,1,5,1995,Not Renovated,86562.04,346.25
2220,Sale,Owner,Kanaker-Zeytun,House,176.6,Available,6,5,1982,Partially Renovated,392959.92,1571.84
2223,Rent,Agent,Avan,House,101.5,Available,5,3,1970,Not Renovated,230759.8,923.04
2227,Sale,Owner,Kanaker-Zeytun,House,95.8,Available,5,12,2015,Not Renovated,125186.92,500.75
2229,Sale,Buyer,Nor Nork,House,42.8,Available,2,8,1967,Not Renovated,51925.76,207.7
2230,Rent,Owner,Davtashen,House,111.5,Available,6,7,2005,Newly Renovated,281102.54,1124.41
2232,Rent,Agent,Davtashen,House,36.1,Available,4,1,2001,Not Renovated,88797.2,355.19
2233,Rent,Buyer,Avan,House,143.4,Available,3,2,2018,Newly Renovated,365189.3,1460.76
2237,Sale,Owner,Kanaker-Zeytun,House,118.4,Available,4,1,1969,Partially Renovated,206958.76,827.84
2239,Rent,Buyer,Malatia-Sebastia,House,197.0,Available,2,10,1974,Newly Renovated,319953.8,1279.82
2241,Sale,Buyer,Kentron,House,121.1,Available,6,6,1997,Newly Renovated,319636.57,1278.55
2243,Sale,Owner,Shengavit,House,30.0,Available,3,10,1996,Newly Renovated,43494.99,173.98
2244,Rent,Agent,Erebuni,House,93.5,Available,6,8,2011,Partially Renovated,200110.35,800.44
2245,Rent,Agent,Kanaker-Zeytun,House,103.3,Available,2,12,1980,Newly Renovated,175084.99,700.34
2246,Rent,Agent,Kanaker-Zeytun,House,189.1,Available,6,9,2011,Newly Renovated,681260.11,2725.04
2248,Rent,Agent,Kanaker-Zeytun,House,101.5,Available,1,7,1995,Partially Renovated,159057.01,636.23
2249,Rent,Buyer,Erebuni,House,61.2,Available,2,8,1980,Not Renovated,122032.61,488.13
2250,Sale,Owner,Nor Nork,House,30.3,Available,4,9,1968,Not Renovated,45287.57,181.15
2251,Sale,Agent,Kanaker-Zeytun,House,186.1,Available,2,11,2016,Newly Renovated,492342.95,1969.37
2252,Rent,Buyer,Avan,House,141.0,Available,2,8,1993,Newly Renovated,362968.82,1451.88
2253,Rent,Owner,Kanaker-Zeytun,House,58.9,Available,5,5,2012,Newly Renovated,113825.58,455.3
2260,Rent,Agent,Erebuni,House,112.3,Available,3,2,1972,Newly Renovated,196121.68,784.49
2261,Rent,Owner,Kanaker-Zeytun,House,192.7,Available,5,4,1983,Not Renovated,368567.41,1474.27
2267,Sale,Agent,Avan,House,88.3,Available,1,9,2011,Newly Renovated,221509.29,886.04
2268,Sale,Owner,Shengavit,House,31.9,Available,4,7,1970,Newly Renovated,76662.29,306.65
2272,Rent,Agent,Erebuni,House,185.0,Available,4,6,1971,Newly Renovated,357835.41,1431.34
2274,Rent,Owner,Nor Nork,House,152.5,Available,1,8,1996,Newly Renovated,241186.13,964.74
2276,Rent,Agent,Nor Nork,House,61.4,Available,6,12,1979,Partially Renovated,123493.06,493.97
2277,Sale,Agent,Kanaker-Zeytun,House,142.8,Available,2,4,1978,Newly Renovated,274315.31,1097.26
2279,Rent,Owner,Davtashen,House,99.3,Available,1,12,1973,Newly Renovated,213525.26,854.1
2282,Rent,Owner,Erebuni,House,81.1,Available,1,12,1966,Newly Renovated,172258.94,689.04
2284,Sale,Owner,Davtashen,House,45.7,Available,5,1,2022,Newly Renovated,97939.32,391.76
2286,Sale,Agent,Kanaker-Zeytun,House,95.4,Available,2,3,2021,Newly Renovated,260058.05,1040.23
2287,Sale,Owner,Erebuni,House,145.7,Available,4,11,2001,Newly Renovated,313747.96,1254.99
2288,Sale,Owner,Erebuni,House,179.1,Available,2,5,1976,Newly Renovated,288079.5,1152.32
2290,Sale,Owner,Avan,House,79.1,Available,5,7,1993,Partially Renovated,111730.79,446.92
2292,Sale,Owner,Kentron,House,50.3,Available,4,9,1981,Partially Renovated,65225.74,260.9
2296,Sale,Owner,Kanaker-Zeytun,House,128.4,Available,1,10,2004,Newly Renovated,291903.96,1167.62
2297,Rent,Owner,Arabkir,House,174.8,Available,2,10,1989,Not Renovated,289637.12,1158.55
2299,Sale,Buyer,Kanaker-Zeytun,House,192.3,Available,3,7,1966,Partially Renovated,364968.51,1459.87
2300,Sale,Owner,Shengavit,House,32.6,Available,5,11,1979,Newly Renovated,82008.57,328.03
2301,Rent,Owner,Arabkir,House,118.6,Available,2,9,1992,Not Renovated,260031.52,1040.13
2305,Sale,Agent,Ajapnyak,House,124.1,Available,2,6,1965,Partially Renovated,220106.69,880.43
2306,Rent,Agent,Arabkir,House,79.4,Available,3,7,2021,Partially Renovated,152402.89,609.61
2307,Rent,Buyer,Avan,House,137.1,Available,6,10,1994,Partially Renovated,195268.73,781.07
2311,Sale,Buyer,Avan,House,93.7,Available,4,7,1990,Newly Renovated,215341.43,861.37
2315,Sale,Buyer,Kentron,House,65.3,Available,3,8,1976,Newly Renovated,77123.74,308.49
2316,Sale,Buyer,Nor Nork,House,65.5,Available,4,7,2015,Newly Renovated,183142.36,732.57
2317,Rent,Agent,Kentron,House,157.0,Available,6,11,1965,Not Renovated,336090.5,1344.36
2318,Sale,Buyer,Arabkir,House,82.1,Available,2,6,1979,Not Renovated,71798.22,287.19
