property_id,deal_type,user_type,district,type_name,size_sqm,status,rooms,floor,year_built,renovation_status,estimated_saleprice,estimated_rentprice
1729,Sale,Buyer,Erebuni,House,37.8,Available,1,11,2017,Partially Renovated,72425.66,289.7
1730,Sale,Owner,Arabkir,House,56.5,Available,5,2,1986,Partially Renovated,154941.01,619.76
1731,Sale,Agent,Malatia-Sebastia,House,84.7,Available,6,10,1981,Newly Renovated,197437.38,789.75
1733,Sale,Agent,Avan,House,189.1,Available,6,3,2021,Partially Renovated,350063.45,1400.25
1734,Rent,Agent,Arabkir,House,137.7,Available,6,10,1985,Not Renovated,261839.36,1047.36
1736,Rent,Agent,Kanaker-Zeytun,House,160.6,Available,6,11,2023,Partially Renovated,356612.87,1426.45
1737,Rent,Agent,Erebuni,House,48.6,Available,2,5,2004,Not Renovated,91732.23,366.93
1742,Sale,Agent,Nor Nork,House,84.7,Available,2,1,1992,Not Renovated,154252.33,617.01
1743,Rent,Owner,Arabkir,House,142.1,Available,4,3,1975,Not Renovated,241766.53,967.07
1748,Rent,Agent,Erebuni,House,81.2,Available,3,1,1998,Partially Renovated,119112.04,476.45
1750,Sale,Agent,Arabkir,House,130.6,Available,1,11,1980,Partially Renovated,145158.69,580.63
1752,Rent,Buyer,Erebuni,House,184.6,Available,4,11,1988,Not Renovated,337821.14,1351.28
1753,Sale,Agent,Erebuni,House,89.2,Available,3,12,2012,Partially Renovated,157233.28,628.93
1759,Rent,Owner,Nor Nork,House,78.4,Available,3,2,1980,Partially Renovated,97971.95,391.89
1760,Rent,Agent,Erebuni,House,190.2,Available,3,6,1987,Partially Renovated,333740.0,1334.96
1762,Rent,Owner,Davtashen,House,169.4,Available,4,12,1973,Partially Renovated,353246.58,1412.99
1770,Rent,Owner,Kanaker-Zeytun,House,71.6,Available,1,3,1989,Partially Renovated,93013.98,372.06
1774,Sale,Agent,Kanaker-Zeytun,House,103.8,Available,4,11,2003,Newly Renovated,215208.26,860.83
1776,Rent,Owner,Ajapnyak,House,45.1,Available,4,6,2004,Partially Renovated,97043.39,388.17
1780,Rent,Agent,Malatia-Sebastia,House,76.3,Available,4,1,1981,Partially Renovated,96623.74,386.49
1783,Sale,Owner,Nubarashen,House,35.4,Available,1,5,2006,Partially Renovated,51226.38,204.91
1786,Sale,Buyer,Avan,House,114.2,Available,6,7,1983,Not Renovated,214705.86,858.82
1791,Rent,Buyer,Avan,House,108.4,Available,1,11,2012,Partially Renovated,228381.12,913.52
1796,Rent,Agent,Kanaker-Zeytun,House,67.5,Available,6,12,1973,Partially Renovated,111511.57,446.05
1799,Rent,Owner,Malatia-Sebastia,House,36.3,Available,2,1,2000,Not Renovated,54853.43,219.41
1804,Rent,Agent,Nor Nork,House,41.3,Available,4,2,1990,Not Renovated,87289.79,349.16
1806,Sale,Agent,Kanaker-Zeytun,House,146.1,Available,5,2,1986,Newly Renovated,364329.32,1457.32
1808,Sale,Buyer,Malatia-Sebastia,House,71.1,Available,2,8,1992,Newly Renovated,138987.39,555.95
1815,Rent,Buyer,Kanaker-Zeytun,House,71.7,Available,6,9,1975,Newly Renovated,113091.87,452.37
1817,Rent,Agent,Avan,House,172.1,Available,4,6,1978,Newly Renovated,250544.01,1002.18
1818,Rent,Agent,Shengavit,House,76.4,Available,4,11,2003,Partially Renovated,245908.18,983.63
1819,Sale,Agent,Kanaker-Zeytun,House,147.1,Available,1,3,2012,Partially Renovated,214216.44,856.87
1821,Sale,Buyer,Erebuni,House,177.2,Available,2,9,1976,Partially Renovated,383240.0,1532.96
1823,Sale,Buyer,Arabkir,House,150.3,Available,3,11,1994,Partially Renovated,193915.31,775.66
1826,Sale,Owner,Shengavit,House,95.7,Available,6,11,1997,Not Renovated,183966.33,735.87
1827,Rent,Agent,Nor Nork,House,132.1,Available,3,6,2010,Partially Renovated,167553.52,670.21
1829,Sale,Owner,Nor Nork,House,38.0,Available,3,4,2019,Not Renovated,51437.32,205.75
1831,Rent,Agent,Nor Nork,House,32.7,Available,6,8,2000,Not Renovated,76106.8,304.43
1834,Rent,Buyer,Nor Nork,House,51.3,Available,5,1,1965,Newly Renovated,79972.8,319.89
1835,Sale,Agent,Davtashen,House,147.1,Available,4,4,2021,Partially Renovated,247565.64,990.26
1839,Rent,Buyer,Nor Nork,House,136.5,Available,3,4,2013,Not Renovated,214074.41,856.3
1840,Sale,Owner,Arabkir,House,186.3,Available,5,2,1990,Partially Renovated,256223.42,1024.89
1841,Sale,Owner,Nor Nork,House,38.6,Available,2,6,2001,Newly Renovated,97733.71,390.93
1843,Sale,Buyer,Davtashen,House,109.6,Available,6,10,2001,Not Renovated,145670.4,582.68
1844,Sale,Agent,Nork-Marash,House,166.0,Available,5,8,1994,Newly Renovated,356958.74,1427.83
1845,Sale,Agent,Kanaker-Zeytun,House,139.6,Available,1,3,1976,Newly Renovated,273518.88,1094.08
1848,Sale,Buyer,Malatia-Sebastia,House,121.4,Available,6,8,2019,Partially Renovated,231388.7,925.55
1854,Rent,Buyer,Shengavit,House,69.0,Available,6,12,2013,Not Renovated,96053.8,384.22
1857,Sale,Agent,Arabkir,House,144.2,Available,2,2,1979,Not Renovated,220962.68,883.85
1859,Sale,Buyer,Malatia-Sebastia,House,126.9,Available,2,12,1982,Partially Renovated,235996.15,943.98
1861,Rent,Agent,Nor Nork,House,147.1,Available,2,1,2004,Partially Renovated,306992.53,1227.97
1863,Sale,Agent,Kanaker-Zeytun,House,58.9,Available,4,8,2009,Partially Renovated,156731.4,626.93
1870,Sale,Buyer,Arabkir,House,63.8,Available,4,2,1979,Newly Renovated,116026.3,464.11
1871,Rent,Buyer,Arabkir,House,165.2,Available,2,3,1979,Partially Renovated,317907.89,1271.63
1874,Sale,Agent,Nor Nork,House,148.1,Available,2,1,1987,Not Renovated,252910.31,1011.64
1876,Sale,Agent,Ajapnyak,House,95.6,Available,6,5,2006,Not Renovated,117533.26,470.13
1878,Rent,Owner,Kanaker-Zeytun,House,166.2,Available,5,7,1986,Newly Renovated,285850.42,1143.4
1879,Sale,Agent,Nubarashen,House,111.7,Available,1,10,2001,Partially Renovated,236556.77,946.23
1880,Rent,Owner,Malatia-Sebastia,House,48.2,Available,4,5,2016,Newly Renovated,120854.35,483.42
1881,Sale,Buyer,Kentron,House,42.3,Available,2,9,1997,Newly Renovated,110052.16,440.21
1882,Rent,Owner,Erebuni,House,186.8,Available,2,11,1989,Newly Renovated,325410.55,1301.64
1883,Sale,Agent,Nor Nork,House,179.6,Available,2,11,2000,Partially Renovated,217024.76,868.1
1888,Rent,Owner,Kanaker-Zeytun,House,98.1,Available,3,9,2016,Partially Renovated,143419.35,573.68
1889,Sale,Buyer,Nork-Marash,House,125.7,Available,1,8,1987,Partially Renovated,251103.05,1004.41
1890,Rent,Buyer,Avan,House,152.6,Available,3,9,1975,Newly Renovated,213147.48,852.59
1891,Rent,Agent,Avan,House,66.6,Available,4,7,1978,Partially Renovated,82560.97,330.24
1894,Rent,Agent,Malatia-Sebastia,House,58.2,Available,3,8,2003,Partially Renovated,70066.23,280.26
1895,Sale,Owner,Nubarashen,House,182.8,Available,5,8,2006,Partially Renovated,500963.94,2003.86
1899,Sale,Owner,Kentron,House,65.1,Available,3,5,2002,Newly Renovated,112249.62,449.0
1901,Sale,Agent,Avan,House,38.1,Available,6,12,1965,Newly Renovated,69827.11,279.31
1902,Sale,Owner,Kentron,House,117.5,Available,6,3,1972,Not Renovated,202676.19,810.7
1906,Rent,Agent,Arabkir,House,112.2,Available,1,12,1983,Partially Renovated,135233.11,540.93
1909,Sale,Agent,Kanaker-Zeytun,House,192.6,Available,4,12,2023,Partially Renovated,469236.21,1876.94
1910,Sale,Owner,Avan,House,82.9,Available,6,1,2017,Newly Renovated,183012.23,732.05
1913,Sale,Owner,Kanaker-Zeytun,House,148.1,Available,4,3,1993,Not Renovated,301930.63,1207.72
1915,Sale,Agent,Arabkir,House,59.8,Available,2,12,2000,Newly Renovated,130106.22,520.42
1916,Rent,Agent,Kentron,House,127.9,Available,6,6,2001,Not Renovated,270307.65,1081.23
1919,Sale,Agent,Nor Nork,House,61.9,Available,1,8,2011,Partially Renovated,110298.05,441.19
1920,Sale,Buyer,Malatia-Sebastia,House,45.6,Available,1,4,1990,Newly Renovated,68092.65,272.37
1922,Sale,Buyer,Nor Nork,House,78.0,Available,4,8,1967,Newly Renovated,171172.64,684.69
1923,Sale,Agent,Malatia-Sebastia,House,183.0,Available,5,5,1974,Not Renovated,323335.82,1293.34
1924,Sale,Owner,Kanaker-Zeytun,House,47.8,Available,5,6,2010,Not Renovated,98864.89,395.46
1925,Rent,Buyer,Shengavit,House,37.9,Available,5,1,2015,Partially Renovated,74062.7,296.25
1926,Sale,Agent,Nor Nork,House,85.8,Available,6,10,1996,Not Renovated,105670.45,422.68
1927,Rent,Agent,Malatia-Sebastia,House,181.5,Available,5,9,2018,Newly Renovated,314318.03,1257.27
1929,Rent,Owner,Kanaker-Zeytun,House,149.8,Available,5,12,1996,Newly Renovated,289029.11,1156.12
1933,Sale,Agent,Ajapnyak,House,101.1,Available,2,11,2020,Not Renovated,127070.05,508.28
1938,Rent,Agent,Kanaker-Zeytun,House,85.7,Available,3,3,1985,Not Renovated,106636.49,426.55
1940,Rent,Agent,Kentron,House,84.6,Available,6,1,1966,Not Renovated,135821.73,543.29
1941,Sale,Agent,Erebuni,House,186.5,Available,1,9,2012,Partially Renovated,391247.59,1564.99
1942,Rent,Agent,Arabkir,House,182.6,Available,4,2,2023,Not Renovated,563910.58,2255.64
1943,Sale,Owner,Avan,House,52.0,Available,2,6,2015,Newly Renovated,76651.59,306.61
1944,Sale,Agent,Malatia-Sebastia,House,115.3,Available,4,6,1972,Partially Renovated,169048.99,676.2
1945,Sale,Agent,Nor Nork,House,187.4,Available,1,6,2011,Not Renovated,370254.85,1481.02
1946,Rent,Owner,Avan,House,86.2,Available,2,8,1967,Partially Renovated,110887.66,443.55
1947,Sale,Owner,Nor Nork,House,31.3,Available,1,10,1968,Partially Renovated,38452.59,153.81
1948,Sale,Buyer,Ajapnyak,House,28.5,Available,6,8,2011,Partially Renovated,62304.45,249.22
1950,Rent,Buyer,Kentron,House,93.7,Available,5,9,1967,Newly Renovated,155243.84,620.98
1951,Rent,Owner,Nor Nork,House,110.0,Available,4,8,1976,Partially Renovated,226772.94,907.09
1953,Rent,Owner,Nork-Marash,House,180.7,Available,5,10,1992,Not Renovated,234890.21,939.56
1954,Rent,Buyer,Avan,House,118.5,Available,3,1,1970,Newly Renovated,303336.98,1213.35
1957,Rent,Agent,Malatia-Sebastia,House,130.2,Available,5,7,2009,Not Renovated,135154.78,540.62
1958,Rent,Buyer,Nor Nork,House,117.3,Available,4,2,1990,Newly Renovated,253774.02,1015.1
1960,Sale,Agent,Kanaker-Zeytun,House,134.5,Available,1,11,1966,Newly Renovated,195083.4,780.33
1961,Sale,Buyer,Erebuni,House,76.5,Available,5,5,1978,Newly Renovated,118944.09,475.78
1965,Rent,Buyer,Avan,House,160.0,Available,4,5,1978,Not Renovated,335365.13,1341.46
1966,Sale,Agent,Nork-Marash,House,57.3,Available,3,8,2010,Not Renovated,77834.88,311.34
1967,Sale,Agent,Kanaker-Zeytun,House,189.5,Available,5,11,1993,Newly Renovated,365883.55,1463.53
1971,Rent,Owner,Kanaker-Zeytun,House,97.5,Available,5,11,1997,Partially Renovated,262034.51,1048.14
1973,Rent,Buyer,Arabkir,House,127.0,Available,2,6,1968,Partially Renovated,183737.9,734.95
1975,Sale,Owner,Davtashen,House,82.2,Available,6,6,1995,Newly Renovated,185703.48,742.81
1976,Sale,Owner,Avan,House,125.2,Available,3,3,1993,Newly Renovated,242076.66,968.31
1978,Sale,Buyer,Nor Nork,House,164.0,Available,4,11,2002,Not Renovated,249921.41,999.69
1980,Sale,Buyer,Arabkir,House,91.4,Available,3,3,1980,Partially Renovated,134479.51,537.92
1982,Rent,Owner,Malatia-Sebastia,House,56.3,Available,1,3,2014,Newly Renovated,99120.03,396.48
1983,Sale,Agent,Avan,House,115.1,Available,5,11,2008,Newly Renovated,235963.09,943.85
1985,Sale,Agent,Nor Nork,House,182.2,Available,2,12,2011,Not Renovated,325789.96,1303.16
1988,Sale,Agent,Avan,House,170.5,Available,6,11,1984,Partially Renovated,223669.92,894.68
1989,Rent,Owner,Nor Nork,House,134.7,Available,5,11,1973,Newly Renovated,216151.71,864.61
1993,Rent,Owner,Nork-Marash,House,135.8,Available,6,8,1985,Partially Renovated,352934.82,1411.74
1994,Sale,Owner,Malatia-Sebastia,House,139.6,Available,1,10,1982,Not Renovated,184960.47,739.84
1995,Sale,Buyer,Avan,House,130.0,Available,5,11,1977,Partially Renovated,207935.75,831.74
1998,Rent,Owner,Davtashen,House,111.2,Available,6,7,2001,Not Renovated,236506.52,946.03
1999,Sale,Owner,Kanaker-Zeytun,House,169.5,Available,2,2,2005,Not Renovated,218387.69,873.55
2000,Sale,Buyer,Malatia-Sebastia,House,133.9,Available,4,6,1971,Partially Renovated,240721.94,962.89
2005,Sale,Owner,Malatia-Sebastia,House,133.4,Available,2,9,1978,Newly Renovated,302880.28,1211.52
2006,Rent,Owner,Kanaker-Zeytun,House,112.9,Available,3,7,2005,Not Renovated,130885.22,523.54
2008,Sale,Agent,Kanaker-Zeytun,House,29.5,Available,3,7,1966,Newly Renovated,55476.42,221.91
2009,Rent,Owner,Kanaker-Zeytun,House,80.5,Available,6,4,1998,Partially Renovated,120866.74,483.47
2010,Sale,Agent,Nor Nork,House,189.9,Available,5,6,2004,Partially Renovated,390412.55,1561.65
2013,Rent,Owner,Erebuni,House,70.8,Available,2,11,1992,Not Renovated,82705.11,330.82
2015,Rent,Agent,Kentron,House,132.7,Available,2,6,1999,Newly Renovated,391179.37,1564.72
2017,Sale,Buyer,Arabkir,House,148.2,Available,3,8,2010,Not Renovated,292725.03,1170.9
2019,Sale,Owner,Erebuni,House,105.7,Available,3,9,1982,Newly Renovated,132610.45,530.44
2020,Sale,Agent,Nor Nork,House,36.6,Available,1,12,1967,Newly Renovated,78219.56,312.88
2021,Sale,Agent,Malatia-Sebastia,House,150.9,Available,4,7,1977,Not Renovated,208122.57,832.49
2022,Sale,Owner,Nork-Marash,House,176.8,Available,2,11,2009,Partially Renovated,320277.98,1281.11
2023,Sale,Owner,Nor Nork,House,30.8,Available,4,8,2009,Not Renovated,72360.65,289.44
2024,Rent,Buyer,Arabkir,House,199.6,Available,2,10,1975,Newly Renovated,300566.59,1202.27
2026,Sale,Buyer,Arabkir,House,129.7,Available,4,6,2003,Partially Renovated,246544.09,986.18
2029,Rent,Agent,Nubarashen,House,199.3,Available,6,12,2000,Not Renovated,295522.63,1182.09
2031,Rent,Owner,Kanaker-Zeytun,House,27.6,Available,1,12,1992,Newly Renovated,46562.0,186.25
2034,Sale,Buyer,Shengavit,House,164.9,Available,5,1,1981,Not Renovated,329752.57,1319.01
2036,Sale,Owner,Kanaker-Zeytun,House,110.7,Available,3,1,1994,Not Renovated,190022.91,760.09
2038,Rent,Owner,Kanaker-Zeytun,House,127.1,Available,6,7,1996,Partially Renovated,244973.02,979.89
2039,Rent,Buyer,Kanaker-Zeytun,House,80.0,Available,4,12,1989,Newly Renovated,245964.31,983.86
2041,Sale,Agent,Nor Nork,House,154.0,Available,1,10,2005,Newly Renovated,278776.72,1115.11
2042,Rent,Buyer,Kanaker-Zeytun,House,45.3,Available,6,2,1999,Partially Renovated,118913.49,475.65
2044,Rent,Owner,Malatia-Sebastia,House,117.6,Available,3,12,2020,Partially Renovated,222298.44,889.19
2045,Sale,Buyer,Nor Nork,House,43.2,Available,3,1,1970,Newly Renovated,112912.21,451.65
2048,Rent,Buyer,Shengavit,House,82.8,Available,1,10,2009,Newly Renovated,139869.81,559.48
2049,Rent,Buyer,Arabkir,House,54.3,Available,2,10,2019,Partially Renovated,113954.61,455.82
2050,Sale,Agent,Nor Nork,House,148.1,Available,4,1,2021,Newly Renovated,276328.36,1105.31
2051,Rent,Buyer,Kentron,House,174.0,Available,1,5,2013,Partially Renovated,398719.34,1594.88
2053,Sale,Buyer,Kanaker-Zeytun,House,26.1,Available,3,3,1967,Partially Renovated,54193.67,216.77
2054,Rent,Owner,Nor Nork,House,161.7,Available,2,12,1991,Not Renovated,165904.24,663.62
2055,Sale,Owner,Shengavit,House,35.6,Available,1,12,2009,Not Renovated,75391.22,301.56
2056,Rent,Owner,Davtashen,House,36.5,Available,5,5,1972,Newly Renovated,57024.49,228.1
2057,Rent,Agent,Malatia-Sebastia,House,141.9,Available,6,12,1965,Not Renovated,263124.11,1052.5
2059,Rent,Agent,Kanaker-Zeytun,House,150.1,Available,6,10,1967,Newly Renovated,297161.51,1188.65
2060,Rent,Owner,Malatia-Sebastia,House,74.3,Available,1,7,2009,Not Renovated,150422.14,601.69
2061,Sale,Buyer,Erebuni,House,191.8,Available,5,10,1991,Newly Renovated,535386.47,2141.55
2065,Sale,Owner,Kanaker-Zeytun,House,31.1,Available,4,12,1998,Not Renovated,63749.37,255.0
2066,Rent,Owner,Kanaker-Zeytun,House,100.5,Available,2,5,2015,Newly Renovated,243648.5,974.59
2067,Rent,Buyer,Kentron,House,94.6,Available,5,7,2013,Newly Renovated,255683.14,1022.73
2069,Sale,Buyer,Malatia-Sebastia,House,31.2,Available,6,2,1973,Not Renovated,60315.44,241.26
2070,Rent,Buyer,Nor Nork,House,74.5,Available,1,11,1998,Partially Renovated,104969.41,419.88
2074,Sale,Owner,Kanaker-Zeytun,House,196.3,Available,6,5,1969,Partially Renovated,505348.5,2021.39
2077,Sale,Buyer,Kanaker-Zeytun,House,55.2,Available,6,3,2009,Newly Renovated,155990.63,623.96
2079,Sale,Agent,Malatia-Sebastia,House,84.2,Available,2,4,1987,Newly Renovated,197134.63,788.54
2083,Rent,Buyer,Kanaker-Zeytun,House,115.2,Available,5,5,2022,Newly Renovated,255544.93,1022.18
2084,Rent,Agent,Nork-Marash,House,125.8,Available,3,3,1975,Not Renovated,332487.68,1329.95
2085,Sale,Buyer,Malatia-Sebastia,House,198.5,Available,5,9,1999,Newly Renovated,525169.89,2100.68
2092,Sale,Owner,Arabkir,House,138.6,Available,1,4,1977,Partially Renovated,244970.16,979.88
2093,Rent,Owner,Kentron,House,48.6,Available,3,4,1983,Not Renovated,51030.48,204.12
2094,Sale,Buyer,Malatia-Sebastia,House,69.1,Available,4,4,2014,Partially Renovated,159368.0,637.47
2095,Rent,Agent,Davtashen,House,29.1,Available,1,11,2017,Partially Renovated,52780.12,211.12
2096,Rent,Owner,Malatia-Sebastia,House,89.9,Available,5,9,1972,Not Renovated,215568.35,862.27
2099,Rent,Agent,Arabkir,House,145.1,Available,4,9,1997,Not Renovated,191650.28,766.6
2100,Rent,Owner,Kanaker-Zeytun,House,188.1,Available,4,4,1999,Not Renovated,327944.85,1311.78
2101,Rent,Owner,Nor Nork,House,128.0,Available,6,7,1996,Partially Renovated,333583.27,1334.33
2103,Rent,Agent,Kentron,House,191.2,Available,6,11,2005,Partially Renovated,413903.56,1655.61
2104,Rent,Agent,Kanaker-Zeytun,House,74.1,Available,1,9,1978,Partially Renovated,81079.44,324.32
2106,Rent,Agent,Malatia-Sebastia,House,189.4,Available,3,10,1989,Newly Renovated,611724.56,2446.9
2107,Sale,Owner,Kanaker-Zeytun,House,131.9,Available,3,7,2006,Not Renovated,193153.13,772.61
2111,Sale,Buyer,Arabkir,House,182.3,Available,5,3,2014,Not Renovated,264122.63,1056.49
2113,Sale,Owner,Kanaker-Zeytun,House,78.4,Available,4,1,1981,Newly Renovated,179795.71,719.18
2114,Sale,Owner,Arabkir,House,196.0,Available,5,8,1971,Partially Renovated,378619.46,1514.48
2115,Rent,Agent,Kanaker-Zeytun,House,77.5,Available,4,6,2022,Newly Renovated,153434.25,613.74
2118,Rent,Buyer,Kanaker-Zeytun,House,101.9,Available,3,8,1979,Newly Renovated,203432.69,813.73
2119,Sale,Agent,Kentron,House,186.2,Available,4,12,1981,Not Renovated,435342.95,1741.37
2122,Rent,Agent,Davtashen,House,174.9,Available,5,2,2000,Not Renovated,225709.23,902.84
2124,Sale,Agent,Kanaker-Zeytun,House,128.3,Available,2,3,2011,Not Renovated,358239.49,1432.96
2126,Sale,Buyer,Malatia-Sebastia,House,61.4,Available,2,4,2010,Newly Renovated,143829.61,575.32
2127,Sale,Owner,Malatia-Sebastia,House,109.3,Available,5,4,2008,Newly Renovated,194643.64,778.57
2129,Rent,Owner,Ajapnyak,House,167.1,Available,4,9,1997,Not Renovated,363157.33,1452.63
2132,Sale,Buyer,Kentron,House,54.7,Available,3,10,2004,Newly Renovated,137662.56,550.65
2135,Rent,Owner,Nork-Marash,House,113.2,Available,4,7,2008,Partially Renovated,310955.92,1243.82
2136,Rent,Agent,Malatia-Sebastia,House,186.2,Available,5,5,1983,Not Renovated,441076.42,1764.31
2137,Sale,Agent,Kentron,House,147.5,Available,4,6,1985,Partially Renovated,327705.41,1310.82
2138,Rent,Buyer,Kanaker-Zeytun,House,145.4,Available,1,2,2002,Not Renovated,196790.28,787.16
2143,Rent,Agent,Kanaker-Zeytun,House,51.6,Available,4,6,2020,Newly Renovated,84527.99,338.11
2145,Sale,Buyer,Avan,House,33.2,Available,5,5,2009,Partially Renovated,55132.64,220.53
2146,Rent,Buyer,Malatia-Sebastia,House,191.6,Available,1,3,1967,Not Renovated,338814.53,1355.26
2151,Rent,Owner,Malatia-Sebastia,House,127.3,Available,6,9,1985,Not Renovated,178302.42,713.21
2155,Rent,Agent,Shengavit,House,116.6,Available,5,8,2016,Not Renovated,136886.62,547.55
2156,Rent,Agent,Kentron,House,116.6,Available,3,2,2023,Not Renovated,256918.19,1027.67
2157,Sale,Agent,Nor Nork,House,162.6,Available,5,5,1988,Not Renovated,351833.72,1407.33
2159,Rent,Agent,Malatia-Sebastia,House,85.4,Available,6,11,1965,Not Renovated,228403.19,913.61
2160,Rent,Buyer,Kanaker-Zeytun,House,148.8,Available,3,5,1972,Partially Renovated,293959.85,1175.84
2162,Sale,Agent,Nubarashen,House,106.5,Available,6,1,1978,Not Renovated,176983.0,707.93
2164,Sale,Agent,Arabkir,House,35.8,Available,1,10,1982,Partially Renovated,39283.35,157.13
2165,Sale,Agent,Avan,House,163.4,Available,4,9,1979,Partially Renovated,353200.32,1412.8
2166,Sale,Buyer,Ajapnyak,House,114.6,Available,2,9,2016,Partially Renovated,187669.88,750.68
2172,Sale,Owner,Nor Nork,House,138.5,Available,1,9,2011,Not Renovated,274250.47,1097.0
2176,Sale,Agent,Malatia-Sebastia,House,89.2,Available,1,7,1980,Partially Renovated,167529.65,670.12
2177,Rent,Buyer,Kanaker-Zeytun,House,94.2,Available,5,2,1980,Newly Renovated,247346.49,989.39
2178,Sale,Owner,Nor Nork,House,51.0,Available,2,7,1990,Partially Renovated,123069.65,492.28
2179,Rent,Buyer,Kanaker-Zeytun,House,185.4,Available,4,6,2021,Not Renovated,387606.51,1550.43
2180,Sale,Buyer,Nor Nork,House,129.7,Available,3,12,2003,Partially Renovated,265389.63,1061.56
2182,Rent,Agent,Kentron,House,156.7,Available,3,8,1967,Not Renovated,247520.11,990.08
2183,Sale,Owner,Kanaker-Zeytun,House,33.8,Available,5,3,1988,Not Renovated,81192.85,324.77
2185,Sale,Buyer,Malatia-Sebastia,House,110.1,Available,3,9,2006,Partially Renovated,176928.39,707.71
2186,Sale,Owner,Nor Nork,House,89.9,Available,6,9,1966,Not Renovated,158285.54,633.14
2192,Sale,Agent,Kentron,House,34.5,Available,4,9,1997,Newly Renovated,97601.15,390.4
2195,Sale,Owner,Kentron,House,71.7,Available,3,1,1975,Newly Renovated,170259.66,681.04
2198,Rent,Owner,Ajapnyak,House,152.5,Available,1,5,2003,Not Renovated,233768.33,935.07
2199,Rent,Owner,Malatia-Sebastia,House,147.5,Available,5,11,1995,Not Renovated,197478.06,789.91
2205,Sale,Agent,Kanaker-Zeytun,House,48.5,Available,5,3,2010,Partially Renovated,64236.3,256.95
2206,Rent,Owner,Nor Nork,House,160.9,Available,3,7,1992,Newly Renovated,357722.15,1430.89
2210,Rent,Agent,Kanaker-Zeytun,House,144.3,Available,3,10,2015,Not Renovated,274244.85,1096.98
2211,Rent,Agent,Nor Nork,House,163.3,Available,1,10,1965,Newly Renovated,400293.07,1601.17
2212,Sale,Owner,Avan,House,101.0,Available,5,1,2005,Newly Renovated,227825.84,911.3
2213,Sale,Owner,Nork-Marash,House,131.3,Available,1,11,1999,Newly Renovated,298575.39,1194.3
2214,Rent,Buyer,Kanaker-Zeytun,House,173.6,Available,1,10,1983,Partially Renovated,267724.48,1070.9
2216,Rent,Agent,Kanaker-Zeytun,House,72.2,Available,6,2,2020,Newly Renovated,233168.09,932.67
2220,Rent,Agent,Erebuni,House,91.4,Available,3,8,1997,Not Renovated,197948.42,791.79
2221,Sale,Agent,Kanaker-Zeytun,House,56.9,Available,2,6,1992,Newly Renovated,123304.99,493.22
2225,Sale,Agent,Ajapnyak,House,187.0,Available,5,6,2005,Newly Renovated,334350.9,1337.4
2228,Rent,Owner,Kanaker-Zeytun,House,57.5,Available,5,9,1995,Newly Renovated,169216.08,676.86
2230,Sale,Buyer,Nor Nork,House,197.5,Available,4,11,2021,Partially Renovated,511674.07,2046.7
2232,Sale,Agent,Kanaker-Zeytun,House,153.8,Available,6,11,1978,Partially Renovated,290858.14,1163.43
2239,Rent,Buyer,Kentron,House,138.1,Available,6,10,2008,Not Renovated,211355.18,845.42
2243,Rent,Buyer,Avan,House,157.0,Available,3,2,2014,Not Renovated,313052.2,1252.21
2245,Rent,Agent,Arabkir,House,25.7,Available,3,9,1992,Partially Renovated,38694.08,154.78
2248,Rent,Owner,Nubarashen,House,69.0,Available,4,9,1987,Partially Renovated,124145.66,496.58
2249,Rent,Agent,Kanaker-Zeytun,House,59.9,Available,5,12,1985,Newly Renovated,89113.01,356.45
2251,Rent,Owner,Nor Nork,House,150.6,Available,1,1,1982,Partially Renovated,320831.55,1283.33
2253,Sale,Agent,Kanaker-Zeytun,House,114.7,Available,1,5,2015,Partially Renovated,179416.37,717.67
2258,Sale,Owner,Nor Nork,House,149.3,Available,1,10,2010,Not Renovated,188260.35,753.04
2260,Rent,Buyer,Nor Nork,House,165.3,Available,4,6,1982,Not Renovated,319412.45,1277.65
2261,Sale,Buyer,Kentron,House,114.1,Available,4,10,1997,Not Renovated,228711.69,914.85
2262,Rent,Buyer,Shengavit,House,87.2,Available,5,9,1987,Newly Renovated,146601.19,586.4
2263,Sale,Agent,Nubarashen,House,145.5,Available,6,6,1996,Partially Renovated,199475.4,797.9
2264,Sale,Agent,Malatia-Sebastia,House,180.9,Available,1,6,2012,Newly Renovated,477448.33,1909.79
2265,Rent,Agent,Erebuni,House,187.2,Available,6,9,1967,Partially Renovated,423683.64,1694.73
2267,Rent,Agent,Nork-Marash,House,185.0,Available,2,9,2017,Newly Renovated,533595.09,2134.38
2269,Sale,Buyer,Malatia-Sebastia,House,89.5,Available,4,2,2021,Newly Renovated,306740.73,1226.96
2270,Rent,Owner,Kanaker-Zeytun,House,182.6,Available,2,1,2004,Newly Renovated,506578.82,2026.32
2271,Rent,Owner,Kentron,House,52.7,Available,5,12,2016,Newly Renovated,120377.69,481.51
2272,Rent,Agent,Kanaker-Zeytun,House,139.6,Available,6,8,1966,Not Renovated,211543.13,846.17
2274,Sale,Owner,Nor Nork,House,96.5,Available,5,4,1997,Newly Renovated,272453.7,1089.81
2277,Sale,Agent,Arabkir,House,63.1,Available,1,7,1997,Newly Renovated,165452.25,661.81
2279,Rent,Agent,Shengavit,House,96.6,Available,3,1,1971,Partially Renovated,166894.01,667.58
2280,Sale,Owner,Avan,House,40.6,Available,6,1,1980,Newly Renovated,52017.62,208.07
